N-24                                            
 Alfa =  13.00000 Re =   902807.750 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.01300 -0.10194
   0.99243  0.01402 -0.10530
   0.98091  0.01591 -0.11032
   0.96911  0.01826 -0.11541
   0.95691  0.02115 -0.12063
   0.94416  0.02469 -0.12606
   0.93062  0.02895 -0.13182
   0.91602  0.03393 -0.13806
   0.90008  0.03957 -0.14497
   0.88274  0.04564 -0.15267
   0.86431  0.05197 -0.16109
   0.84525  0.05839 -0.17006
   0.82604  0.06474 -0.17940
   0.80697  0.07095 -0.18897
   0.78811  0.07701 -0.19872
   0.76941  0.08293 -0.20868
   0.75080  0.08873 -0.21889
   0.73222  0.09440 -0.22934
   0.71365  0.09993 -0.24001
   0.69509  0.10531 -0.25080
   0.67655  0.11052 -0.26136
   0.65806  0.11555 -0.27039
   0.63961  0.12040 -0.27446
   0.62118  0.12506 -0.30118
   0.60275  0.12955 -0.35009
   0.58428  0.13386 -0.41647
   0.56573  0.13800 -0.49558
   0.54709  0.14197 -0.58289
   0.52841  0.14577 -0.67454
   0.50977  0.14938 -0.76894
   0.49127  0.15279 -0.86646
   0.47303  0.15595 -0.96713
   0.45512  0.15884 -1.06872
   0.43753  0.16144 -1.16992
   0.42020  0.16372 -1.26907
   0.40305  0.16568 -1.36416
   0.38593  0.16732 -1.45032
   0.36873  0.16866 -1.53032
   0.35139  0.16970 -1.60833
   0.33389  0.17047 -1.68779
   0.31629  0.17096 -1.77205
   0.29873  0.17121 -1.86862
   0.28141  0.17120 -1.98678
   0.26449  0.17091 -2.11621
   0.24811  0.17029 -2.24960
   0.23230  0.16933 -2.38214
   0.21707  0.16800 -2.50820
   0.20239  0.16632 -2.62253
   0.18823  0.16426 -2.71883
   0.17454  0.16185 -2.80037
   0.16127  0.15909 -2.89195
   0.14835  0.15598 -3.07326
   0.13576  0.15252 -3.16127
   0.12351  0.14876 -3.22814
   0.11180  0.14478 -3.30862
   0.10083  0.14072 -3.39839
   0.09078  0.13669 -3.50664
   0.08169  0.13267 -3.63192
   0.07344  0.12859 -3.72368
   0.06585  0.12439 -3.74011
   0.05883  0.12010 -3.73242
   0.05235  0.11583 -3.73515
   0.04644  0.11166 -3.77726
   0.04111  0.10764 -3.83985
   0.03635  0.10376 -3.89168
   0.03211  0.10001 -3.91763
   0.02832  0.09634 -3.89994
   0.02493  0.09272 -3.80913
   0.02188  0.08913 -3.61817
   0.01909  0.08558 -3.40724
   0.01650  0.08208 -3.23241
   0.01410  0.07869 -3.14132
   0.01184  0.07544 -3.15186
   0.00975  0.07237 -3.22893
   0.00786  0.06946 -3.32830
   0.00619  0.06671 -3.43652
   0.00473  0.06410 -3.54486
   0.00347  0.06160 -3.64174
   0.00242  0.05919 -3.71660
   0.00155  0.05685 -3.75602
   0.00087  0.05458 -3.74675
   0.00038  0.05235 -3.67157
   0.00007  0.05015 -3.52402
  -0.00006  0.04797 -3.28158
   0.00002  0.04579 -2.94470
   0.00029  0.04361 -2.51525
   0.00076  0.04141 -2.06975
   0.00143  0.03922 -1.63388
   0.00229  0.03702 -1.22948
   0.00335  0.03483 -0.85644
   0.00461  0.03265 -0.51789
   0.00608  0.03049 -0.21737
   0.00779  0.02838  0.05185
   0.00974  0.02634  0.28590
   0.01196  0.02441  0.49207
   0.01446  0.02265  0.67022
   0.01726  0.02104  0.80568
   0.02037  0.01954  0.89617
   0.02377  0.01810  0.95052
   0.02744  0.01662  0.98017
   0.03135  0.01506  0.99498
   0.03553  0.01347  1.00000
   0.03996  0.01190  0.99623
   0.04467  0.01041  0.98416
   0.04970  0.00907  0.96563
   0.05514  0.00794  0.94370
   0.06110  0.00701  0.92191
   0.06773  0.00619  0.90117
   0.07515  0.00538  0.88100
   0.08346  0.00443  0.85432
   0.09262  0.00336  0.82057
   0.10265  0.00236  0.78450
   0.11368  0.00156  0.75329
   0.12593  0.00097  0.72579
   0.13967  0.00058  0.70189
   0.15506  0.00033  0.67875
   0.17195  0.00013  0.65337
   0.18990  0.00002  0.62808
   0.20853  0.00001  0.60471
   0.22768  0.00009  0.58338
   0.24730  0.00027  0.56419
   0.26733  0.00051  0.54649
   0.28768  0.00081  0.53043
   0.30827  0.00113  0.51514
   0.32902  0.00147  0.50053
   0.34983  0.00181  0.48653
   0.37067  0.00215  0.47327
   0.39148  0.00247  0.46044
   0.41225  0.00278  0.44824
   0.43297  0.00307  0.43615
   0.45366  0.00333  0.42441
   0.47431  0.00356  0.41277
   0.49497  0.00376  0.40115
   0.51564  0.00392  0.38908
   0.53638  0.00406  0.37673
   0.55716  0.00418  0.36446
   0.57799  0.00428  0.35238
   0.59880  0.00439  0.34115
   0.61952  0.00451  0.33150
   0.64010  0.00461  0.32267
   0.66049  0.00467  0.31374
   0.68071  0.00467  0.30459
   0.70080  0.00459  0.29398
   0.72083  0.00442  0.28083
   0.74087  0.00415  0.26541
   0.76097  0.00381  0.24823
   0.78118  0.00341  0.22902
   0.80151  0.00297  0.20793
   0.82196  0.00249  0.18484
   0.84245  0.00201  0.15952
   0.86279  0.00154  0.13203
   0.88267  0.00112  0.10264
   0.90179  0.00077  0.06966
   0.91986  0.00052  0.03195
   0.93672  0.00046 -0.00454
   0.95232  0.00064 -0.03386
   0.96672  0.00106 -0.05320
   0.98001  0.00168 -0.06534
   0.99230  0.00243 -0.06998
   1.00000  0.00300 -0.10194
